"No.","Time","Source","Destination","Protocol","Length","Message Type","Destination Port","Source Port","Message","Message Identifier","Info"
"1245","66.114553486","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","46033","7b276d657373616765273a20274a77705170416f4d4e664f384f496d6a3963677a674555â\200\246","15","Publish Message (id=15) [devices-e55f01d0-3062-495e-9d03-c1e5cb5b2f90]"
"1246","66.127480256","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","46033","1883","7b276d657373616765273a20274a77705170416f4d4e664f384f496d6a3963677a674555â\200\246","","Publish Message [devices-e55f01d0-3062-495e-9d03-c1e5cb5b2f90]"
"1248","66.139207747","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","46033","1883","","15","Publish Ack (id=15)"
"1250","66.149168126","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","49891","7b276d657373616765273a20274d69793344736c58524b3849684b5465446776717a697aâ\200\246","13","Publish Message (id=13) [devices-86fe3fcd-4826-49b8-9f6d-9cc9cb5793d7]"
"1251","66.159241298","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","49891","1883","7b276d657373616765273a20274d69793344736c58524b3849684b5465446776717a697aâ\200\246","","Publish Message [devices-86fe3fcd-4826-49b8-9f6d-9cc9cb5793d7]"
"1253","66.171294365","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","49891","1883","","13","Publish Ack (id=13)"
"1255","66.406180709","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","39299","7b276d657373616765273a202747374c7843344b746e6e48424e61696f49425943384752â\200\246","16","Publish Message (id=16) [devices-4075e2f4-7024-4263-ae05-f737afd0b351]"
"1256","66.415566491","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","39299","1883","7b276d657373616765273a202747374c7843344b746e6e48424e61696f49425943384752â\200\246","","Publish Message [devices-4075e2f4-7024-4263-ae05-f737afd0b351]"
"1258","66.427375356","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","39299","1883","","16","Publish Ack (id=16)"
"1266","67.008373627","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","36811","7b276d657373616765273a202748537459513247726b594668494a4f7370434c786b4333â\200\246","16","Publish Message (id=16) [devices-dbb6e282-74d8-4a05-8749-6e8adf2ba496]"
"1267","67.019778309","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","36811","1883","7b276d657373616765273a202748537459513247726b594668494a4f7370434c786b4333â\200\246","","Publish Message [devices-dbb6e282-74d8-4a05-8749-6e8adf2ba496]"
"1269","67.031483658","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","36811","1883","","16","Publish Ack (id=16)"
"1271","67.057610866","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","42327","7b276d657373616765273a2027344479663966774a533756657777706758446438477142â\200\246","15","Publish Message (id=15) [devices-aec32284-38bc-4bbb-aaae-61a7795d08df]"
"1272","67.067260016","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","42327","1883","7b276d657373616765273a2027344479663966774a533756657777706758446438477142â\200\246","","Publish Message [devices-aec32284-38bc-4bbb-aaae-61a7795d08df]"
"1274","67.079043273","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","42327","1883","","15","Publish Ack (id=15)"
"1276","67.203663710","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","43243","7b276d657373616765273a20274f36636a58486944646a56324957516576395a35685553â\200\246","14","Publish Message (id=14) [devices-7c810037-db0e-4371-9458-c52078ba9aba]"
"1277","67.215332470","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","43243","1883","7b276d657373616765273a20274f36636a58486944646a56324957516576395a35685553â\200\246","","Publish Message [devices-7c810037-db0e-4371-9458-c52078ba9aba]"
"1279","67.227283164","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","43243","1883","","14","Publish Ack (id=14)"
"1282","67.738020536","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","33099","7b276d657373616765273a202730305348456f4e6136564c6d46444e704674696a4d4634â\200\246","16","Publish Message (id=16) [devices-5c20c22c-46a6-4468-9311-3709d7a36f2a]"
"1283","67.747988279","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","33099","1883","7b276d657373616765273a202730305348456f4e6136564c6d46444e704674696a4d4634â\200\246","","Publish Message [devices-5c20c22c-46a6-4468-9311-3709d7a36f2a]"
"1285","67.759616763","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","33099","1883","","16","Publish Ack (id=16)"
"1292","68.612203860","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","48975","7b276d657373616765273a20276b4f4d377663505653773336775770466273725754396câ\200\246","14","Publish Message (id=14) [devices-3616bd97-1b2f-4db3-911f-7585a934b8f3]"
"1293","68.623935178","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","48975","1883","7b276d657373616765273a20276b4f4d377663505653773336775770466273725754396câ\200\246","","Publish Message [devices-3616bd97-1b2f-4db3-911f-7585a934b8f3]"
"1295","68.635582498","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","48975","1883","","14","Publish Ack (id=14)"
"1299","68.886040850","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","46033","7b276d657373616765273a202774464179453539756134764f5669334b47376f72743864â\200\246","16","Publish Message (id=16) [devices-e55f01d0-3062-495e-9d03-c1e5cb5b2f90]"
"1300","68.895536791","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","46033","1883","7b276d657373616765273a202774464179453539756134764f5669334b47376f72743864â\200\246","","Publish Message [devices-e55f01d0-3062-495e-9d03-c1e5cb5b2f90]"
"1302","68.907175505","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","46033","1883","","16","Publish Ack (id=16)"
"1309","69.209455737","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","43243","7b276d657373616765273a202735636b4d4833385838483738455861634533346c516376â\200\246","15","Publish Message (id=15) [devices-7c810037-db0e-4371-9458-c52078ba9aba]"
"1310","69.219375311","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","43243","1883","7b276d657373616765273a202735636b4d4833385838483738455861634533346c516376â\200\246","","Publish Message [devices-7c810037-db0e-4371-9458-c52078ba9aba]"
"1312","69.231873409","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","43243","1883","","15","Publish Ack (id=15)"
"1314","69.337370708","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","42327","7b276d657373616765273a2027305a48636f765954755935706f514f42364c4d73304c79â\200\246","16","Publish Message (id=16) [devices-aec32284-38bc-4bbb-aaae-61a7795d08df]"
"1315","69.341185714","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","36811","7b276d657373616765273a202753596664676a5234737634643748304169446473354577â\200\246","17","Publish Message (id=17) [devices-dbb6e282-74d8-4a05-8749-6e8adf2ba496]"
"1316","69.347473417","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","42327","1883","7b276d657373616765273a2027305a48636f765954755935706f514f42364c4d73304c79â\200\246","","Publish Message [devices-aec32284-38bc-4bbb-aaae-61a7795d08df]"
"1318","69.351505594","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","36811","1883","7b276d657373616765273a202753596664676a5234737634643748304169446473354577â\200\246","","Publish Message [devices-dbb6e282-74d8-4a05-8749-6e8adf2ba496]"
"1320","69.359769354","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","42327","1883","","16","Publish Ack (id=16)"
"1322","69.363320892","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","36811","1883","","17","Publish Ack (id=17)"
"1324","69.503683778","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","59005","7b276d657373616765273a202767747a484c55664a306537313272496f76785235494c66â\200\246","15","Publish Message (id=15) [devices-b95e6802-9267-46dc-8faa-c8ec86b42e26]"
"1325","69.515857153","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","59005","1883","7b276d657373616765273a202767747a484c55664a306537313272496f76785235494c66â\200\246","","Publish Message [devices-b95e6802-9267-46dc-8faa-c8ec86b42e26]"
"1327","69.527949476","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","59005","1883","","15","Publish Ack (id=15)"
"1329","69.738315097","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","48961","7b276d657373616765273a202745516473485641666c46345a6d704d6174414341594342â\200\246","15","Publish Message (id=15) [devices-85fe57d3-0304-4b2d-85ec-93132ef051d7]"
"1330","69.752780226","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","48961","1883","7b276d657373616765273a202745516473485641666c46345a6d704d6174414341594342â\200\246","","Publish Message [devices-85fe57d3-0304-4b2d-85ec-93132ef051d7]"
"1332","69.764461571","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","48961","1883","","15","Publish Ack (id=15)"
"1339","70.266962185","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","49891","7b276d657373616765273a20273946447735396f4f70517072427969465a696c63614a4dâ\200\246","14","Publish Message (id=14) [devices-86fe3fcd-4826-49b8-9f6d-9cc9cb5793d7]"
"1340","70.279919142","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","49891","1883","7b276d657373616765273a20273946447735396f4f70517072427969465a696c63614a4dâ\200\246","","Publish Message [devices-86fe3fcd-4826-49b8-9f6d-9cc9cb5793d7]"
"1342","70.290990433","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","49891","1883","","14","Publish Ack (id=14)"
"1344","70.912626440","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","39299","7b276d657373616765273a2027455838766d7068356e5771375365506b487a63384e4342â\200\246","17","Publish Message (id=17) [devices-4075e2f4-7024-4263-ae05-f737afd0b351]"
"1345","70.923492232","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","39299","1883","7b276d657373616765273a2027455838766d7068356e5771375365506b487a63384e4342â\200\246","","Publish Message [devices-4075e2f4-7024-4263-ae05-f737afd0b351]"
"1347","70.935252385","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","39299","1883","","17","Publish Ack (id=17)"
"1354","71.512781478","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","33099","7b276d657373616765273a202746594c376c6a4436773058524f63437862337354613555â\200\246","17","Publish Message (id=17) [devices-5c20c22c-46a6-4468-9311-3709d7a36f2a]"
"1355","71.523433546","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","33099","1883","7b276d657373616765273a202746594c376c6a4436773058524f63437862337354613555â\200\246","","Publish Message [devices-5c20c22c-46a6-4468-9311-3709d7a36f2a]"
"1357","71.535851154","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","33099","1883","","17","Publish Ack (id=17)"
"1359","71.633423085","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","49891","7b276d657373616765273a2027496a6b52715373366b78746b5234394a6c4c4b6e686e6câ\200\246","15","Publish Message (id=15) [devices-86fe3fcd-4826-49b8-9f6d-9cc9cb5793d7]"
"1360","71.643589004","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","49891","1883","7b276d657373616765273a2027496a6b52715373366b78746b5234394a6c4c4b6e686e6câ\200\246","","Publish Message [devices-86fe3fcd-4826-49b8-9f6d-9cc9cb5793d7]"
"1362","71.655063687","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","49891","1883","","15","Publish Ack (id=15)"
"1364","71.792171750","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","43243","7b276d657373616765273a2027486a454d76576b4478514b6759673549426d3253396f47â\200\246","16","Publish Message (id=16) [devices-7c810037-db0e-4371-9458-c52078ba9aba]"
"1365","71.803605326","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","43243","1883","7b276d657373616765273a2027486a454d76576b4478514b6759673549426d3253396f47â\200\246","","Publish Message [devices-7c810037-db0e-4371-9458-c52078ba9aba]"
"1367","71.815349699","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","43243","1883","","16","Publish Ack (id=16)"
"1369","71.941244684","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","59005","7b276d657373616765273a20273877677832746f7653526939586c65306c654448513459â\200\246","16","Publish Message (id=16) [devices-b95e6802-9267-46dc-8faa-c8ec86b42e26]"
"1370","71.951783638","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","59005","1883","7b276d657373616765273a20273877677832746f7653526939586c65306c654448513459â\200\246","","Publish Message [devices-b95e6802-9267-46dc-8faa-c8ec86b42e26]"
"1372","71.963762004","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","59005","1883","","16","Publish Ack (id=16)"
"1376","72.294696512","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","46033","7b276d657373616765273a202764737a6c795930544454696d386844654c654f34574673â\200\246","17","Publish Message (id=17) [devices-e55f01d0-3062-495e-9d03-c1e5cb5b2f90]"
"1378","72.304166694","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","46033","1883","7b276d657373616765273a202764737a6c795930544454696d386844654c654f34574673â\200\246","","Publish Message [devices-e55f01d0-3062-495e-9d03-c1e5cb5b2f90]"
"1380","72.315593348","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","46033","1883","","17","Publish Ack (id=17)"
"1384","72.785214313","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","48961","7b276d657373616765273a202752356e4a4b4e51694d55786b725153674f665667757262â\200\246","16","Publish Message (id=16) [devices-85fe57d3-0304-4b2d-85ec-93132ef051d7]"
"1385","72.796611982","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","48961","1883","7b276d657373616765273a202752356e4a4b4e51694d55786b725153674f665667757262â\200\246","","Publish Message [devices-85fe57d3-0304-4b2d-85ec-93132ef051d7]"
"1387","72.808564478","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","48961","1883","","16","Publish Ack (id=16)"
"1389","73.306503972","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","42327","7b276d657373616765273a20274965486c764a6662476a4552335250576c41516e4f4c49â\200\246","17","Publish Message (id=17) [devices-aec32284-38bc-4bbb-aaae-61a7795d08df]"
"1390","73.319485776","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","42327","1883","7b276d657373616765273a20274965486c764a6662476a4552335250576c41516e4f4c49â\200\246","","Publish Message [devices-aec32284-38bc-4bbb-aaae-61a7795d08df]"
"1392","73.331763971","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","42327","1883","","17","Publish Ack (id=17)"
"1401","73.698745954","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","48975","7b276d657373616765273a2027336479394256577634707a6a77474c69454f6674585655â\200\246","15","Publish Message (id=15) [devices-3616bd97-1b2f-4db3-911f-7585a934b8f3]"
"1402","73.711817699","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","48975","1883","7b276d657373616765273a2027336479394256577634707a6a77474c69454f6674585655â\200\246","","Publish Message [devices-3616bd97-1b2f-4db3-911f-7585a934b8f3]"
"1404","73.723916633","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","48975","1883","","15","Publish Ack (id=15)"
"1417","74.425089553","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","59005","7b276d657373616765273a2027304a514858586b75505177385748797545744456645067â\200\246","17","Publish Message (id=17) [devices-b95e6802-9267-46dc-8faa-c8ec86b42e26]"
"1418","74.435781406","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","59005","1883","7b276d657373616765273a2027304a514858586b75505177385748797545744456645067â\200\246","","Publish Message [devices-b95e6802-9267-46dc-8faa-c8ec86b42e26]"
"1420","74.447514839","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","59005","1883","","17","Publish Ack (id=17)"
"1424","74.534938359","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","39299","7b276d657373616765273a20273758534a55787250436d5a4e4261764b79634d4754516aâ\200\246","18","Publish Message (id=18) [devices-4075e2f4-7024-4263-ae05-f737afd0b351]"
"1427","74.547589568","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","39299","1883","7b276d657373616765273a20273758534a55787250436d5a4e4261764b79634d4754516aâ\200\246","","Publish Message [devices-4075e2f4-7024-4263-ae05-f737afd0b351]"
"1429","74.559321559","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","39299","1883","","18","Publish Ack (id=18)"
"1432","75.050825988","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","36811","7b276d657373616765273a20273858493750346344777a72586c314f543579614d727267â\200\246","18","Publish Message (id=18) [devices-dbb6e282-74d8-4a05-8749-6e8adf2ba496]"
